gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
82,-0.04689171760611479,-0.046710305214118605,0.00010857594808998979,0.0,0.0,0.0,5.190768248420668
83,-0.046943868778327985,-0.04676588031452795,0.00010900431401058846,0.0,0.0,0.0,4.7678601108824346
84,-0.046994302749864963,-0.04680048584193752,0.0001045304625874207,0.0,0.0,0.0,4.699941509100943
85,-0.04703939278635781,-0.046823460852537455,0.00010872222242931116,0.0,0.0,0.0,4.647983836124365
86,-0.04708239801098117,-0.04685594446972693,0.00011575602733710416,0.0,0.0,0.0,4.5207739371494915
87,-0.04708930326219096,-0.04688981826171684,0.00011820949000724052,0.0,0.0,0.0,4.631243429886998
88,-0.04708930326219096,-0.0469424648810281,9.002793394339843e-05,0.0,0.0,0.0,4.384294762792898
89,-0.047194954379772676,-0.046954494129824734,0.00012258163400890467,0.0,0.0,0.0,4.232260867825785
90,-0.047270113737707814,-0.04702377878191133,0.00010424434145857931,0.0,0.0,0.0,4.440620110244036
91,-0.047340311910535005,-0.04706019770031158,0.00013698398836253323,0.0,0.0,0.0,4.582760761873397
92,-0.047352991137668554,-0.047124223930704555,0.000124083065515248,0.0,0.0,0.0,4.0677226581476305
93,-0.04737777018266427,-0.04717419082750498,9.713838722051497e-05,0.0,0.0,0.0,3.6405905897016737
94,-0.04737992572749582,-0.04719359800189122,0.000110797937231957,0.0,0.0,0.0,4.262386022139134
95,-0.04740167374448885,-0.04723898410633842,0.00010039174665370116,0.0,0.0,0.0,3.770619086337791
96,-0.047448051565076074,-0.04728213730816446,0.00010059002256013887,0.0,0.0,0.0,4.329338260953997
97,-0.047485516072896326,-0.047316936429532164,0.00010373066699051043,0.0,0.0,0.0,3.740012710515941
98,-0.04753694181733243,-0.04737255846637639,8.559141911893265e-05,0.0,0.0,0.0,3.3780586837032494
99,-0.04754680205324392,-0.04737067096361157,0.00010490686269919504,0.0,0.0,0.0,3.815929769747652
100,-0.04755929262741081,-0.047392198951060324,0.00011548557723572766,0.0,0.0,0.0,3.9539236588323994
